ID	aspect	strdist	basarea	curvature	curve_cont	curve_prof	drop	rockdist	flowdir	lith	elev	cohesion	landslide	scarpdist	scarps	frictang	slope	slopeleg	woods	specwt
9545	185,2447	0	5068000	0,1676636	-0,1583675	0,009296092	27,5	0	4	1	947,1473	50	0	56,56854	0	45	13,7845	405,0247	1	25
9546	183,1804	20	5068000	-0,2264709	0,2547901	0,02831912	20	0	8	1	947,5223	50	0	44,72136	0	45	13,2112	401,8527	1	25
9547	158,538	40	5068000	0,3858185	0,3553596	0,741178	18,33333	0	2	3	947,6876	10	0	40	0	17	12,32647	400,1354	1	20
9548	119,0451	60	5068000	0,8582916	-0,5628412	0,2954504	35	0	1	3	944,8366	10	0	20	0	17	18,11085	400,6616	1	20
9549	106,883	40	5068000	0,3510437	-0,1741442	0,1768995	45	0	2	3	937,4443	10	0	0	1	17	23,25068	400,5551	1	20
9550	110,0538	20	5068000	1,395081	-0,8602923	0,5347883	50	0	1	1	929,3949	50	1	20	0	45	24,37987	397,3593	1	25
9551	144,1938	0	5068000	-3,060623	0,9566505	-2,103973	23,33333	0	2	1	918,9457	50	1	40	0	45	18,67317	394,4617	1	25
9552	202,3193	20	5068000	-3,089951	1,842973	-1,246978	30	0	4	1	918,0551	50	0	20	0	45	25,76041	431,8252	1	25
9553	204,7329	40	5068000	0,2637024	0,5014224	0,7651248	60	0	4	3	924,6147	10	0	0	1	17	32,40071	457,7025	1	20
9554	187,0998	60	5068000	2,188293	-0,644349	1,543944	72,5	0	4	3	929,5045	10	0	0	1	17	31,57767	483,3556	1	20
9555	165,5136	40	5068000	0,9180603	0,1873988	1,105459	60	0	4	3	928,1134	10	0	0	1	17	30,81483	464,2641	1	20
9556	160,676	20	5068000	-1,584259	0,9462632	-0,6379958	43,33333	0	2	3	922,8804	10	1	0	1	17	29,40298	430,3657	1	20
9557	180,312	0	5068000	-1,167236	-0,08651315	-1,253749	50	0	4	1	920,8138	50	0	0	1	45	26,78758	393,9543	1	25
9558	196,3046	0	5068000	-0,1051941	-0,1223916	-0,2275857	46,66667	0	8	3	923,7571	10	1	0	1	17	25,9288	395,7659	1	20
9559	210,2232	0	5068000	-1,475998	0,1801062	-1,295892	41,66667	0	8	3	926,6445	10	1	0	1	17	23,84618	357,7709	1	20
9560	229,7953	0	5068000	-1,833359	0,05921968	-1,774139	40	0	8	3	932,6081	10	1	0	1	17	21,43446	360	1	20
9561	247,0013	0	5068000	-0,3074188	-0,3073844	-0,6148032	35	0	16	3	939,9849	10	1	0	1	17	17,7502	360,6244	1	20
9562	255,0051	20	5068000	-0,7683716	1,138606	0,3702346	32,5	0	16	3	946,6972	10	1	0	1	17	23,85352	360,6659	1	20
9563	250,5351	40	5068000	1,236572	-0,4157218	0,8208504	52,5	0	16	3	957,4687	10	1	20	0	17	28,51401	360,7134	1	20
9564	247,9978	28,28427	5068000	-0,05886841	-0,4525474	-0,5114158	56,66667	0	8	3	966,2728	10	1	20	0	17	24,74956	360,7681	1	20
9565	241,5285	20	5068000	0,695694	-0,7605561	-0,06486212	37,5	0	16	3	973,8959	10	1	0	1	17	16,6063	360,8319	0	20
9566	221,8094	20	5068000	0,09677124	0,01854181	0,1153131	16,66667	0	8	3	976,9944	10	0	0	1	17	11,18924	360,9072	0	20
9567	227,5782	20	5068000	-0,9178314	0,5269068	-0,3909246	16,66667	0	8	3	979,2792	10	0	20	0	17	12,65242	360,9975	1	20
9568	229,0275	28,28427	5068000	1,155472	-0,7418253	0,4136465	26,66667	0	8	3	984,1372	10	0	40	0	17	11,48627	361,1077	1	20
9569	216,7166	44,72136	5068000	0,4460754	-0,3585831	0,08749237	21,66667	0	8	3	986,1769	10	0	60	0	17	7,489217	361,2451	1	20
9570	213,3939	63,24555	5068000	-0,03038025	0,06186577	0,03148552	11,66667	0	8	3	987,1598	10	0	80	0	17	7,416937	357,7545	1	20
9571	221,5985	82,46211	5068000	-0,5251007	0,3760122	-0,1490885	12,5	0	4	3	988,5964	10	0	100	0	17	10,25369	354,8933	1	20
9572	233,2193	101,9804	5068000	0,2463379	-0,2521627	-0,005824786	21,66667	0	8	3	991,9941	10	0	120	0	17	11,63992	352,5797	1	20
9573	245,3857	107,7033	5068000	0,7506104	-0,4419804	0,30863	26,66667	0	8	3	995,9531	10	0	140	0	17	10,54235	350,7903	1	20
9574	248,0039	89,44272	5068000	-0,3861542	0,5935619	0,2074078	18,33333	0	8	3	998,94	10	0	160	0	17	12,23039	349,602	1	20
9575	242,3559	72,11102	5068000	1,332703	-0,7630101	0,5696925	25	0	16	3	1003,988	10	0	180	0	17	11,29522	349,3523	1	20
9576	239,9418	56,56854	5068000	1,034348	-0,9688603	0,06548727	25	0	8	3	1006,498	10	0	200	0	17	3,713018	328,2843	1	20
9577	61,93861	40	942000	1,218521	-1,15837	0,06015138	26,66667	0	128	3	1006,701	10	0	220	0	17	6,926095	300	1	20
9578	69,02456	20	942000	1,377182	-0,824321	0,552861	32,5	0	1	3	1003,111	10	0	240	0	17	14,9181	288,2843	1	20
9579	79,29059	0	942000	-1,748306	1,534909	-0,213397	10	0	2	3	996,1129	10	0	240	0	17	10,2637	284,7214	1	20
9580	147,8359	0	942000	-0,4175873	-0,2111739	-0,6287612	5	0	4	3	994,4737	10	0	220	0	17	3,521218	283,2455	1	20
9581	184,1962	20	942000	0,04402161	-0,08606657	-0,04204497	7,5	0	4	3	994,6142	10	0	200	0	17	4,766107	282,4621	0	20
9582	187,8749	28,28427	942000	0,4217224	-0,3286112	0,09311122	10	0	4	3	994,9919	10	0	180	0	17	4,950937	280	0	20
9583	199,6263	44,72136	942000	-0,1054993	-0,03685039	-0,1423497	7,5	0	4	3	995,0046	10	0	160	0	17	5,516337	276,619	0	20
9584	206,9595	56,56854	942000	-0,2778931	0,2174744	-0,0604187	7,5	0	4	3	995,6656	10	0	140	0	17	6,803412	274,1641	0	20
9585	201,6615	72,11102	942000	0,276535	0,003935907	0,2804709	12,5	0	4	3	997,0172	10	0	120	0	17	8,192937	272,3155	0	20
9586	194,9773	84,85281	942000	-0,03833008	0,01786043	-0,02046965	15	0	4	3	997,6423	10	0	100	0	17	9,503082	270,8801	1	20
9587	184,5913	100	942000	0,2892914	-0,05975667	0,2295347	15	0	4	3	998,5137	10	0	80	0	17	9,07359	269,7367	1	20
9588	140,285	80	942000	0,8143463	-0,079693	0,7346533	16,66667	0	2	3	998,3636	10	0	60	0	17	9,060364	268,8062	1	20
9589	106,1274	60	942000	0,9636688	-0,8255581	0,1381108	37,5	0	1	3	994,9268	10	0	40	0	17	16,31367	268,0351	1	20
9590	97,95195	40	942000	0,01100159	-0,2045479	-0,1935463	40	0	1	3	987,339	10	0	20	0	17	22,01699	267,3864	1	20
9591	106,4455	20	942000	-3,044586	2,606492	-0,4380943	2,5	0	4	3	978,8414	10	0	0	1	17	8,819429	266,8333	1	20
9592	259,2962	0	942000	-1,284317	1,472144	0,1878274	12,5	0	16	3	981,6947	10	1	20	0	17	16,50376	306,3564	1	20
9593	261,822	20	942000	0,2898407	-0,2703451	0,01949563	42,5	0	16	3	990,4469	10	1	0	1	17	21,89624	345,9412	1	20
9594	271,3954	40	942000	0,8894196	-0,1646322	0,7247874	40	0	16	15	998,584	10	0	20	0	17	18,67824	382,145	1	22
9595	288,3936	56,56854	942000	1,827621	-0,58169	1,245932	35	0	16	3	1006,006	10	0	40	0	17	17,526	417,3646	1	20
9596	300,9204	72,11102	942000	-0,9971161	1,217363	0,2202466	26,66667	0	32	3	1010,472	10	0	60	0	17	20,17101	444,9658	1	20
9597	300,6763	80	942000	-0,3594971	0,7622048	0,4027078	41,66667	0	32	1	1019,012	50	0	80	0	45	28,41674	464,7077	1	25
9598	303,1199	80	942000	2,625381	-1,342504	1,282877	66,66666	0	32	1	1031,327	50	0	100	0	45	30,15298	484,475	1	25
9599	306,9002	80	942000	2,095032	-1,150669	0,9443632	55	0	32	1	1039,051	50	0	113,1371	0	45	25,30498	504,2641	1	25
9600	293,7978	82,46211	942000	0,4692383	-0,1826694	0,2865689	46,66667	0	32	1	1044,952	50	0	128,0625	0	45	21,42625	522,9164	1	25
9601	271,3563	89,44272	942000	1,324371	-0,008171177	1,3162	33,33333	0	32	1	1051,737	50	0	144,222	0	45	18,79571	542,8741	1	25
9602	260,5345	100	942000	1,590515	-1,020617	0,5698985	36,66667	0	8	1	1057,499	50	0	161,2451	0	45	12,64205	566,9047	1	25
9603	278,6657	107,7033	942000	-0,09692383	0,3765286	0,2796048	25	0	8	1	1060,388	50	0	178,8854	0	45	10,01463	588,5359	1	25
9604	281,2049	116,619	942000	-1,59613	1,868257	0,2721261	22,5	0	16	1	1065,16	50	0	184,3909	0	45	22,92385	611,7958	1	25
9605	272,5427	120	942000	3,1315	-1,713095	1,418405	62,5	0	16	1	1077,825	50	0	172,0465	0	45	25,72771	629,902	1	25
9606	244,8916	120	942000	1,164459	-0,04225902	1,1222	30	0	8	1	1083,152	50	0	161,2451	0	45	15,41525	646,6315	1	25
9607	204,713	121,6553	942000	1,11972	-0,5167143	0,6030061	30	0	4	1	1085,9	50	0	152,3155	0	45	12,4508	666,8613	1	25
9608	180,8631	126,4911	942000	1,190521	-0,6650509	0,5254704	32,5	0	4	1	1086,53	50	0	145,6022	0	45	12,55738	690,2216	1	25
9609	180,0621	134,1641	942000	-0,7155762	0,1310449	-0,5845312	22,5	0	4	1	1085,047	50	0	141,4214	0	45	13,19613	716,236	1	25
9610	187,1319	144,222	942000	0,2898865	-0,1339466	0,1559399	22,5	0	4	1	1085,949	50	0	140	0	45	14,63843	740,5331	1	25
9611	172,1818	152,3155	19600	0,6038513	-0,1516272	0,4522242	30	0	4	1	1086,335	50	0	140	0	45	15,77831	764,6487	1	25
9612	143,7507	161,2451	19600	1,264557	-0,09745594	1,167101	25	0	4	1	1084,91	50	0	140	0	45	15,82087	782,5342	1	25
9613	126,38	164,9242	19600	-1,248352	1,191324	-0,0570283	5	0	4	1	1080,052	50	0	140	0	45	11,54283	803,0465	1	25
9614	246,3372	170,8801	19600	-2,293701	1,975261	-0,3184398	1,666667	0	8	1	1078,468	50	0	141,4214	0	45	7,565274	826,0136	1	25
9615	261,2494	178,8854	19600	-1,878998	0,9728915	-0,9061063	30	0	16	1	1084,873	50	0	145,6022	0	45	23,22689	851,1949	1	25
9616	256,9713	188,6796	19600	0,9628296	-1,132791	-0,1699609	50	0	16	1	1094,995	50	0	152,3155	0	45	20,54598	878,3172	1	25
9617	254,5726	196,9772	19600	-0,1380615	-0,2123055	-0,350367	25	0	16	1	1100,003	50	0	161,2451	0	45	12,62932	907,1068	1	25
9618	247,3503	205,9126	19600	1,157288	-1,002733	0,154555	20	0	16	1	1104,34	50	0	172,0465	0	45	7,58332	937,3098	1	25
9619	MISSING	216,3331	MISSING	MISSING	MISSING	MISSING	MISSING	0	MISSING	1	MISSING	50	0	184,3909	0	45	MISSING	MISSING	1	25
9620	215,6587	160	188000	0,07946777	-0,03008856	0,04937921	30	0	8	15	928,6474	10	0	20	0	17	14,93181	1030,009	1	22
9621	207,319	160	188000	-0,1140442	0,1480576	0,0340134	25	0	8	15	931,0942	10	0	20	0	17	15,2581	995,6895	0	22
9622	199,7997	152,3155	188000	0,4004974	-0,1428486	0,2576488	27,5	0	4	15	933,5626	10	0	20	0	17	15,52399	962,2695	0	22
9623	186,6183	145,6022	188000	0,5786438	-0,05277761	0,5258662	25	0	4	15	935,0154	10	0	28,28427	0	17	15,33642	927,9214	0	22
9624	177,845	141,4214	188000	-0,7387238	0,4118566	-0,3268672	20	0	4	15	934,3384	10	0	44,72136	0	17	14,33985	894,6021	0	22
9625	189,3483	140	188000	-0,3533783	-0,05275423	-0,4061325	16,66667	0	8	15	934,9748	10	0	63,24555	0	17	11,25659	860,2127	0	22
9626	200,9386	141,4214	188000	0,5050659	-0,1712984	0,3337675	16,66667	0	8	15	936,632	10	0	82,46211	0	17	10,19003	827,0254	0	22
9627	198,7375	145,6022	188000	-0,8284454	0,6053947	-0,2230508	10	0	8	15	936,8198	10	0	100	0	17	12,23073	791,1528	0	22
9628	203,5539	152,3155	188000	-1,369598	0,9754068	-0,3941916	11,66667	0	8	15	938,2072	10	0	116,619	0	17	14,11839	751,5062	0	22
9629	205,2012	161,2451	188000	-0,3116913	0,2157903	-0,09590095	16,66667	0	8	15	941,002	10	0	134,1641	0	17	13,52603	711,8823	0	22
9630	203,3266	172,0465	188000	0,1965637	-0,1463756	0,05018814	18,33333	0	8	15	943,3405	10	0	152,3155	0	17	11,89856	672,2837	0	22
9631	211,6311	184,3909	188000	-0,1545105	-0,1304285	-0,284939	18,33333	0	8	15	945,0571	10	0	170,8801	0	17	10,61941	632,7128	0	22
9632	215,7826	197,9899	188000	0,2619934	-0,3199119	-0,05791849	20	0	8	15	947,4949	10	0	181,1077	0	17	8,535529	593,1727	0	22
9633	208,6846	212,6029	188000	0,004394531	-0,07600717	-0,07161263	11,66667	0	8	15	948,8102	10	0	184,3909	0	17	6,292792	553,6666	0	22
9634	191,7064	228,0351	188000	0,1873474	0,05145509	0,2388025	8,333333	0	8	15	949,8129	10	0	189,7367	0	17	5,16988	514,1984	0	22
9635	161,2083	244,1311	5068000	0,2945862	-0,09253418	0,202052	10	0	2	15	949,798	10	0	180	0	17	5,099852	514,7727	0	22
9636	148,8519	260,7681	5068000	0,4045258	-0,2847186	0,1198072	11,66667	0	2	15	948,952	10	0	160	0	17	5,663496	515,3945	0	22
9637	147,4724	252,9822	5068000	0,06858826	-0,09251834	-0,02393008	11,66667	0	2	15	947,5818	10	0	140	0	17	6,643271	516,0702	0	22
9638	145,4382	234,094	5068000	-0,2595062	0,1332167	-0,1262896	11,66667	0	2	15	945,9165	10	0	120	0	17	7,580141	516,8066	0	22
9639	150,1665	215,4066	5068000	0,06538391	-0,08590553	-0,02052162	12,5	0	4	15	944,6967	10	0	100	0	17	7,010197	517,6123	0	22
9640	168,9228	196,9772	5068000	0,0128479	-0,1335615	-0,1207136	10	0	4	15	943,847	10	0	80	0	17	6,037947	518,4972	1	22
9641	197,4923	178,8854	5068000	-0,3811646	0,1773943	-0,2037702	10	0	4	15	943,5769	10	0	60	0	17	8,116718	519,4733	1	22
9642	193,278	161,2451	5068000	-0,4657898	0,679694	0,2139042	15	0	4	15	944,4691	10	0	40	0	17	11,59629	520,5551	1	22
9643	171,0968	144,222	5068000	0,1069031	0,3244731	0,4313761	20	0	4	3	944,8633	10	0	20	0	17	13,25617	521,7601	1	20
9644	157,5847	128,0625	5068000	0,1913147	-0,03070367	0,160611	21,66667	0	2	3	943,5291	10	0	0	1	17	13,18186	523,1099	1	20
9645	153,5811	113,1371	5068000	1,114487	-0,77507	0,3394167	35	0	2	3	941,9852	10	1	0	1	17	14,63899	524,6309	1	20
9646	167,8351	100	5068000	-1,058426	-0,0508233	-1,109249	27,5	0	4	3	937,7162	10	1	20	0	17	18,86768	526,3564	1	20
9647	181,8423	80	5068000	-1,555191	1,06071	-0,4944811	30	0	4	3	936,6454	10	1	20	0	17	24,02403	528,3281	1	20
9648	177,8962	60	5068000	-0,185257	0,6461478	0,4608909	45	0	4	3	937,4941	10	1	20	0	17	26,80739	528,4482	1	20
9649	160,6954	40	5068000	0,9947968	0,1552615	1,150058	47,5	0	4	3	936,4857	10	1	20	0	17	26,71962	521,6822	1	20
9650	146,0262	20	5068000	-0,6538696	0,8024267	0,148557	38,33333	0	2	3	931,6958	10	1	20	0	17	24,43347	516,3331	1	20
9651	140,3011	0	5068000	1,031738	-0,427855	0,6038833	36,66667	0	2	3	928,0623	10	1	0	1	17	20,81298	512,41	1	20
9652	138,1304	20	5068000	0,7315521	-0,2687091	0,462843	31,66667	0	2	3	923,4439	10	1	0	1	17	18,4658	509,9673	1	20
9653	132,8274	0	5068000	-0,3126831	0,3020649	-0,01061825	28,33333	0	2	3	918,4202	10	1	0	0	17	18,38346	509,1169	1	20
9654	128,0589	20	5068000	-0,8210144	0,6722067	-0,1488077	23,33333	0	2	3	913,0676	10	1	0	1	17	17,23885	510,0411	1	20
9655	128,6424	40	5068000	0,5284271	-0,1870962	0,3413309	26,66667	0	2	3	909,8695	10	1	0	0	17	14,14112	511,9176	1	20
9656	132,6735	20	5068000	0,7849884	-0,6231934	0,1617949	31,66667	0	2	3	905,9847	10	1	0	0	17	14,72168	516,2635	1	20
9657	151,138	0	5068000	-1,955795	0,6574773	-1,298318	17,5	0	4	3	900,3277	10	1	0	0	17	14,88835	522,4709	1	20
9658	180,2013	0	5068000	-0,4650879	0,1580745	-0,3070134	20	0	4	3	899,9129	10	1	20	0	17	14,53625	532,0209	1	20
9659	194,2465	20	5068000	-0,396347	0,3251541	-0,07119298	22,5	0	4	3	900,7374	10	1	0	0	17	15,55249	523,8763	1	20
9660	201,6628	28,28427	5068000	-1,138794	0,6996989	-0,439095	20	0	8	3	901,96	10	1	0	0	17	17,13218	489,4427	1	20
9661	211,9952	44,72136	5068000	-0,8531952	0,6711048	-0,1820904	23,33333	0	8	3	905,0143	10	1	0	1	17	20,4296	456,2985	1	20
9662	210,9925	60	5068000	-0,4318695	0,7058458	0,2739763	33,33333	0	8	3	909,6337	10	1	0	1	17	23,18035	425,3503	1	20
9663	191,7951	40	5068000	1,218811	0,1566079	1,375419	42,5	0	4	3	913,8756	10	1	0	1	17	24,22175	398,5575	1	20
9664	159,7999	20	5068000	2,411041	-0,5413747	1,869666	60	0	4	3	913,2784	10	1	0	1	17	28,34677	367,6955	1	20
9665	177,8702	0	5068000	-7,412216	2,184479	-5,227737	22,5	0	4	3	903,6461	10	1	0	1	17	24,12746	345,5764	1	20
9666	234,5311	0	5068000	0,5196686	-0,339909	0,1797596	55	0	8	3	914,5087	10	1	0	1	17	27,41333	339,4113	1	20
9667	232,4964	20	5068000	3,883179	-1,751688	2,13149	58,33333	0	8	3	925,6137	10	1	20	0	17	21,9664	342,0427	1	20
9668	204,6461	40	5068000	1,756104	-1,496071	0,2600323	45	0	4	3	927,857	10	1	0	1	17	15,33383	347,499	1	20
9669	202,1887	60	5068000	0,7681732	-0,7571597	0,01101348	36,66667	0	8	3	929,1995	10	1	0	1	17	13,35039	354,4915	1	20
9670	199,6865	40	5068000	-0,1837616	0,03912517	-0,1446364	25	0	8	3	930,0617	10	1	20	0	17	10,96361	362,7485	1	20
9671	197,0114	20	5068000	-0,1873169	0,482201	0,2948841	15	0	8	3	931,0251	10	1	20	0	17	10,59057	372,2545	1	20
9672	199,9489	0	5068000	-2,296951	1,407869	-0,8890824	6,666667	0	8	3	930,7966	10	1	28,28427	0	17	12,28106	383,0823	1	20
9673	189,0645	0	5068000	1,208481	0,0614703	1,269951	21,66667	0	2	3	934,4003	10	1	28,28427	0	17	13,06353	395,3391	1	20
9674	176,6315	0	5068000	-0,8310547	0,244735	-0,5863197	22,5	0	4	3	932,9706	10	1	20	0	17	14,26066	409,1428	1	20
9675	188,3278	0	5068000	0,095047	-0,3541707	-0,2591237	32,5	0	4	3	933,8069	10	1	0	1	17	15,54868	424,6043	1	20
9676	201,2445	20	5068000	0,746994	-0,6953421	0,05165187	35	0	4	3	935,9202	10	1	0	1	17	16,61099	441,8145	1	20
9677	210,3564	40	5068000	-0,01210022	-0,2498652	-0,2619655	33,33333	0	8	3	938,1292	10	1	0	1	17	16,93025	460,8319	1	20
9678	217,6443	60	5068000	0,4860687	-0,4051095	0,08095922	35	0	8	3	941,8916	10	1	0	0	17	17,21101	481,6753	1	20
9679	217,9992	80	5068000	0,6503448	-0,3598613	0,2904836	36,66667	0	8	3	945,9349	10	1	0	1	17	17,67883	504,3202	1	20
9680	199,5299	100	5068000	1,702225	-0,644866	1,057359	35	0	8	1	949,7361	50	1	20	0	45	16,94701	494,8683	1	25
9681	178,3145	116,619	5068000	0,6449127	-0,5216721	0,1232406	37,5	0	4	1	949,5839	50	1	0	0	45	18,09866	481,4803	1	25
9682	178,7942	100	5068000	-0,1134644	-0,2946456	-0,4081099	35	0	4	3	948,8873	10	1	20	0	17	18,53062	469,696	1	20
9683	179,3949	82,46211	5068000	1,172516	-0,7805445	0,3919714	40	0	4	3	949,8229	10	0	28,28427	0	17	17,05679	459,4054	1	20
9684	174,2885	63,24555	5068000	0,6881561	-0,5272452	0,160911	32,5	0	4	3	949,1636	10	0	44,72136	0	17	15,20921	450,5048	1	20
9685	169,0272	44,72136	5068000	0,1945801	-0,1285822	0,0659979	27,5	0	4	3	948,0895	10	0	56,56854	0	17	14,17083	442,9095	1	20
9686	148,3406	28,28427	5068000	1,132706	-0,229724	0,9029817	26,66667	0	2	3	946,8833	10	0	44,72136	0	17	15,08757	436,5689	1	20
9687	152,3735	20	5068000	-1,787933	0,7953467	-0,9925867	12,5	0	4	3	941,7123	10	0	40	0	17	14,16998	431,4855	1	20
9688	186,0296	0	5068000	-1,071564	0,4885333	-0,5830304	17,5	0	4	3	941,4893	10	0	40	0	17	12,65988	427,746	1	20
9689	195,5339	20	5068000	0,1862946	-0,1545093	0,03178525	20	0	8	3	943,5846	10	0	28,28427	0	17	11,26061	425,5764	1	20
9690	162,1772	40	5068000	0,581543	0,2223209	0,8038638	20	0	2	3	944,6097	10	0	20	0	17	9,026067	423,0499	1	20
9691	117,5716	60	5068000	1,566086	-0,9916891	0,5743967	36,66667	0	2	3	942,3108	10	0	20	0	17	15,99934	419,3354	1	20
9692	109,3607	40	5068000	1,018692	-0,8528743	0,1658177	51,66667	0	2	1	935,0441	50	1	0	1	45	24,28938	416,7429	1	25
9693	111,6646	20	5068000	-0,3265533	0,09937888	-0,2271745	48,33333	0	2	1	924,5878	50	1	20	0	45	27,53822	416,614	1	25
9694	127,9444	0	5068000	-1,358749	0,9555047	-0,4032447	26,66667	0	2	1	915,1759	50	1	40	0	45	20,5293	424,9691	1	25
9695	181,5276	20	5068000	-1,323105	0,1211096	-1,201995	20	0	4	1	911,9655	50	0	28,28427	0	45	18,26788	421,9005	1	25
9696	195,1989	40	5068000	-1,949539	1,640907	-0,3086318	32,5	0	4	3	912,4136	10	0	20	0	17	27,54129	458,6342	1	20
9697	188,1411	56,56854	5068000	-1,05896	1,436184	0,3772242	42,5	0	4	3	915,0033	10	0	0	1	17	30,7984	464,2641	1	20
9698	173,3007	44,72136	5068000	-0,4763947	1,097126	0,6207315	37,5	0	4	3	915,9987	10	1	0	1	17	27,93998	450,3657	1	20
9699	161,3814	28,28427	5068000	0,5667725	0,1712952	0,7380677	37,5	0	4	3	914,5835	10	1	0	1	17	25,4193	415,9798	1	20
9700	185,0815	20	5068000	-3,144501	1,058729	-2,085772	30	0	4	1	910,3357	50	0	20	0	45	22,32104	382,0995	1	25
9701	223,0861	0	5068000	-3,175674	0,2849827	-2,890692	36,66667	0	8	3	914,4596	10	1	20	0	17	21,26375	367,6955	1	20
9702	254,3622	0	5068000	-3,817108	0,8838767	-2,933231	32,5	0	16	3	921,0438	10	1	20	0	17	20,55119	369,285	1	20
9703	268,8845	20	5068000	-1,286758	-0,2681627	-1,554921	47,5	0	16	3	930,859	10	1	20	0	17	20,98085	359,3432	1	20
9704	267,1436	20	5068000	0,9305267	-0,770143	0,1603838	42,5	0	16	3	939,596	10	1	20	0	17	18,30619	357,7709	1	20
9705	254,52	20	5068000	-0,4360504	-0,01109159	-0,447142	25	0	16	3	945,0667	10	1	20	0	17	18,78167	358,542	1	20
9706	251,2864	20	5068000	-4,024078	2,378302	-1,645776	25	0	16	3	950,117	10	1	20	0	17	26,62823	360,311	1	20
9707	254,9725	20	5068000	1,89563	-1,82525	0,07038002	70	0	16	3	964,5466	10	1	28,28427	0	17	27,36071	361,9804	1	20
9708	249,7497	0	5068000	0,8401337	-1,189638	-0,3495042	35	0	16	3	971,9842	10	1	20	0	17	15,43116	361,6552	1	20
9709	226,2793	0	5068000	-0,3289032	0,2935907	-0,03531247	10	0	16	3	974,4008	10	0	0	1	17	9,055481	361,4214	1	20
9710	225,6714	0	5068000	-0,3925629	0,4486147	0,05605189	10	0	4	3	976,5616	10	0	20	0	17	11,53327	361,2451	1	20
9711	227,2648	20	5068000	-0,2691345	0,1499422	-0,1191923	20	0	8	3	980,0142	10	0	40	0	17	13,29651	361,1077	1	20
9712	218,8232	40	5068000	0,7940979	-0,5824926	0,2116053	25	0	8	3	983,793	10	0	60	0	17	9,950755	360,9975	1	20
9713	208,7346	60	5068000	0,0741272	-0,06857481	0,005552386	13,33333	0	8	3	984,9997	10	0	80	0	17	7,288334	360,9072	1	20
9714	216,3329	80	5068000	-0,7478027	0,4953913	-0,2524114	10	0	8	3	985,8157	10	0	100	0	17	8,775375	360,8319	1	20
9715	228,4126	100	5068000	-1,272278	0,8742388	-0,398039	11,66667	0	8	3	988,0051	10	0	120	0	17	13,15415	360,7681	1	20
9716	232,5623	116,619	5068000	0,9571686	-0,5288034	0,4283652	25	0	16	3	993,413	10	0	140	0	17	14,41481	357,8489	1	20
9717	230,0571	100	5068000	0,8138275	-0,4185444	0,3952831	28,33333	0	8	3	997,1632	10	0	160	0	17	12,74644	355,2964	1	20
9718	231,7897	82,46211	5068000	-1,571869	0,8185845	-0,7532844	18,33333	0	8	3	999,1447	10	0	180	0	17	13,54211	353,0495	1	20
9719	234,2172	63,24555	5068000	1,485168	-1,168489	0,3166791	27,5	0	16	3	1004,864	10	0	200	0	17	10,27258	320	1	20
9720	131,0843	44,72136	5068000	1,226929	-0,4052233	0,8217054	18,33333	0	8	3	1006,758	10	0	220	0	17	1,443157	280	1	20
9721	75,20561	28,28427	942000	1,756516	-1,416927	0,3395881	32,5	0	1	3	1004,977	10	0	240	0	17	13,00095	280	1	20
9722	77,10399	20	942000	-0,7659302	0,6166212	-0,149309	22,5	0	1	3	997,9862	10	0	233,2381	0	17	15,13998	280	1	20
9723	99,18517	0	942000	-1,525528	0,8485039	-0,677024	6,666667	0	2	3	993,04	10	0	215,4066	0	17	6,416152	276,5685	0	20
9724	170,7535	0	942000	-0,1204071	0,003869429	-0,1165377	8,333333	0	2	3	992,6843	10	0	196,9772	0	17	4,927642	272,111	0	20
9725	185,84	20	942000	-0,1885223	0,01246177	-0,1760606	10	0	4	3	992,5802	10	0	178,8854	0	17	5,948832	269,4427	0	20
9726	195,1413	28,28427	942000	0,08377075	-0,09307218	-0,009301425	10	0	4	3	993,2078	10	0	160	0	17	6,152412	267,7033	0	20
9727	194,0514	44,72136	942000	0,3703156	-0,2031278	0,1671877	12,5	0	4	3	993,8901	10	0	140	0	17	6,912899	266,4911	0	20
9728	187,9876	56,56854	942000	0,2070007	-0,1464996	0,06050113	17,5	0	4	3	994,1669	10	0	120	0	17	8,458828	265,6022	0	20
9729	189,2803	72,11102	942000	-0,1535034	-0,004689883	-0,1581933	15	0	4	3	994,2696	10	0	100	0	17	9,644302	264,9242	1	20
9730	189,2112	84,85281	942000	0,1529694	-0,1390657	0,01390369	20	0	4	3	995,0936	10	0	80	0	17	9,834925	264,3909	1	20
9731	157,3167	80	942000	1,41806	-0,5576887	0,8603716	25	0	2	3	995,9285	10	0	60	0	17	9,595601	263,9608	1	20
9732	116,1935	60	942000	1,73259	-0,6915994	1,04099	33,33333	0	2	3	993,42	10	0	40	0	17	14,80651	263,6068	1	20
9733	100,9068	40	942000	1,327026	-0,4877178	0,8393085	42,5	0	1	3	987,0689	10	0	20	0	17	20,88167	263,3105	1	20
9734	113,4467	20	942000	-1,778656	1,865619	0,08696271	15	0	4	3	978,5004	10	1	0	1	17	9,87989	263,0589	1	20
9735	246,8953	0	942000	-1,520157	1,423098	-0,09705871	13,33333	0	8	3	979,7203	10	1	0	1	17	15,35381	302,8427	1	20
9736	254,9137	20	942000	-0,4294128	0,3685069	-0,06090593	37,5	0	16	3	987,6313	10	1	0	1	17	23,85349	342,6549	1	20
